state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls
0.46,0.3122362869198312,0.5,0.0,0.0,0.0,0.38634348211646463,0.4274193548387097,0.38619370544253173,0.5350375939849624,0.8267716535433072,0.535031847133758,0.3895979578813018,0.5384615384615385,0.3900709219858156,0.6296296296296297,0.47368421052631576,0.6294117647058824,0.16666666666666666
0.68,0.18143459915611812,1.0,0.0,0.0,0.0,0.38634348211646463,0.3064516129032258,0.38619370544253173,0.41684210526315796,0.6062992125984252,0.4168435951875442,0.5261646458200383,0.41666666666666663,0.526241134751773,0.40211640211640215,0.21052631578947367,0.4019607843137255,0.16666666666666666
0.68,0.45147679324894513,0.5,0.0,0.0,0.0,0.41885900088678685,0.6774193548387097,0.4187097896018084,0.2439097744360902,0.38582677165354334,0.24416135881104034,0.6238034460753031,0.4038461538461538,0.6241134751773049,0.8148148148148149,0.21052631578947367,0.815686274509804,0.6666666666666666
0.02,0.5485232067510548,1.0,0.0,0.0,0.0,0.4164942358853089,0.37903225806451607,0.41644931316292816,0.5031578947368421,0.3464566929133858,0.5031847133757962,0.36215698787492023,0.4551282051282051,0.3624113475177305,0.5502645502645503,0.15789473684210525,0.5509803921568628,0.0
0.9,0.8818565400843882,0.0,0.0,0.0,0.0,0.2722435707951522,0.6612903225806452,0.2721265866805773,0.35578947368421054,0.2677165354330709,0.3559801840056617,0.6515634971282706,0.35256410256410253,0.6517730496453901,0.34391534391534395,0.42105263157894735,0.3450980392156863,0.3333333333333333
0.52,0.46413502109704635,0.0,0.0,0.0,0.0,0.383683121489802,0.2903225806451613,0.38358546339766997,0.2754887218045113,0.5433070866141732,0.27565463552724695,0.5698787492022974,0.5256410256410255,0.5702127659574467,0.6772486772486773,0.47368421052631576,0.6784313725490196,0.3333333333333333
0.9,0.47679324894514763,0.5,1.0,1.0,0.6078431372549019,0.47886491279929055,0.5241935483870968,0.4788732394366197,0.5804511278195489,0.43307086614173235,0.5806794055201698,0.20867900446713464,0.5064102564102564,0.20851063829787234,0.6507936507936509,0.5263157894736842,0.6509803921568628,0.3333333333333333
0.02,0.4177215189873417,0.0,0.0,1.0,0.49019607843137253,0.6919893585574933,0.4435483870967742,0.6918796731003305,0.33142857142857146,0.5905511811023623,0.33156404812455764,0.4432035737077218,0.6217948717948718,0.44326241134751765,0.6878306878306879,0.2631578947368421,0.6882352941176471,0.16666666666666666
0.84,0.43881856540084385,0.0,0.0,0.0,0.0,0.5725687259828555,0.36290322580645157,0.5724221874456616,0.6772932330827067,0.7952755905511812,0.6772823779193206,0.2112316528398213,0.5064102564102564,0.2113475177304964,0.4761904761904762,0.15789473684210525,0.4764705882352942,0.16666666666666666
0.88,0.43881856540084385,0.5,0.0,0.0,0.0,0.2775642920484777,0.2580645161290322,0.2775169535732916,0.6282706766917294,0.3622047244094488,0.6284501061571125,0.3088704530950861,0.6538461538461537,0.30921985815602837,0.2804232804232804,0.21052631578947367,0.2803921568627451,1.0
0.26,0.12658227848101264,0.5,0.0,0.0,0.0,0.4871415903044636,0.7258064516129032,0.4870457311771866,0.36571428571428577,0.5354330708661417,0.36588818117480537,0.3573707721761328,0.5128205128205128,0.35744680851063826,0.2698412698412698,0.10526315789473684,0.2705882352941177,0.0
0.4,0.15189873417721517,0.5,1.0,0.0,0.0,0.27815548329884715,0.29838709677419356,0.278038601982264,0.3494736842105263,0.4094488188976378,0.3496107572540693,0.5899808551372049,0.6474358974358974,0.5900709219858156,0.5079365079365079,0.42105263157894735,0.507843137254902,0.3333333333333333
0.2,0.5527426160337553,0.5,0.0,0.0,0.0,0.5344368903340231,0.5403225806451613,0.5343418535906799,0.29203007518797,0.4488188976377953,0.2922859164897382,0.354818123803446,0.6858974358974359,0.35460992907801414,0.6137566137566138,0.21052631578947367,0.6137254901960785,0.8333333333333333
0.02,0.06329113924050632,0.0,0.0,0.0,0.0,0.5823233816139521,0.40322580645161293,0.5823335072161362,0.42586466165413533,0.37795275590551186,0.4260438782731776,0.13784301212507974,0.5769230769230769,0.1375886524822695,0.4656084656084657,0.21052631578947367,0.46666666666666673,0.16666666666666666
0.74,0.6582278481012658,1.0,0.0,1.0,0.5882352941176471,0.5373928465858706,0.5483870967741935,0.5372978612415231,0.637593984962406,0.5590551181102363,0.637650389242746,0.8656668793873642,0.6538461538461537,0.8659574468085105,0.3756613756613757,0.2631578947368421,0.37647058823529417,0.16666666666666666
0.88,0.2995780590717299,0.5,0.0,0.0,0.0,0.3124445758202779,0.5403225806451613,0.31229351417144846,0.40902255639097745,0.7795275590551181,0.4090587402689314,0.5210593490746649,0.6025641025641026,0.5212765957446809,0.6455026455026455,0.15789473684210525,0.6450980392156863,0.5
0.66,0.5991561181434599,0.0,0.0,0.0,0.0,0.4227017440141886,0.49999999999999994,0.4227090940705964,0.5479699248120302,0.4094488188976378,0.5481245576786978,0.5966815571155073,0.3141025641025641,0.5971631205673759,0.40211640211640215,0.5789473684210527,0.4019607843137255,0.16666666666666666
0.92,0.4556962025316455,0.0,0.0,0.0,0.0,0.619864026012415,0.596774193548387,0.619718309859155,0.5633082706766918,0.6692913385826771,0.5633404104741685,0.6863433312061263,0.48717948717948717,0.6865248226950355,0.5767195767195767,0.2631578947368421,0.5764705882352942,0.16666666666666666
0.1,0.42194092827004215,0.0,0.0,1.0,0.45098039215686275,0.7381022760863138,0.49999999999999994,0.7379586158928881,0.37834586466165415,0.33858267716535434,0.3786270346779901,0.2495213784301212,0.5641025641025641,0.24964539007092193,0.3862433862433863,0.7368421052631579,0.38627450980392164,0.16666666666666666
0.92,0.1983122362869198,1.0,0.0,0.0,0.0,0.5199527046999705,0.1935483870967742,0.5199095809424448,0.40511278195488726,0.4094488188976378,0.4051663128096249,0.49393746011486916,0.3782051282051282,0.49432624113475176,0.6984126984126984,0.10526315789473684,0.6980392156862746,0.16666666666666666
0.18,0.3122362869198312,1.0,0.0,1.0,0.5098039215686274,0.3133313626958321,0.37903225806451607,0.31333681098939314,0.5494736842105264,0.6377952755905512,0.5495399858457183,0.26068921506062537,0.5576923076923077,0.2609929078014184,0.7089947089947091,0.15789473684210525,0.7098039215686276,0.3333333333333333
0.26,0.36708860759493667,0.5,0.0,1.0,0.6078431372549019,0.49985220218740767,0.41935483870967744,0.4997391757955138,0.5473684210526316,0.6535433070866141,0.5474168435951876,0.5006381620931717,0.5897435897435896,0.500709219858156,0.6031746031746033,0.21052631578947367,0.603921568627451,0.16666666666666666
0.1,0.43881856540084385,0.0,0.0,0.0,0.0,0.7638190954773869,0.4758064516129032,0.7636932707355242,0.5864661654135339,0.5748031496062993,0.5866949752300071,0.40810465858328016,0.30769230769230765,0.4085106382978724,0.4656084656084657,0.2631578947368421,0.46666666666666673,0.0
0.52,0.4852320675105485,0.5,0.0,1.0,0.6862745098039216,0.5033993496896246,0.6693548387096775,0.5033907146583203,0.5458646616541354,0.6456692913385826,0.5460014154281669,0.45596681557115515,0.5833333333333333,0.4560283687943263,0.5820105820105821,0.10526315789473684,0.5823529411764707,0.16666666666666666
0.86,0.36286919831223624,0.5,0.0,0.0,0.0,0.4629027490393142,0.532258064516129,0.46287602156146757,0.4171428571428572,0.5118110236220472,0.4171974522292994,0.6190172303765157,0.6025641025641026,0.6191489361702127,0.5238095238095238,0.5263157894736842,0.5235294117647059,0.5
0.78,0.3544303797468354,0.5,1.0,0.0,0.0,0.5459651197162282,0.46774193548387094,0.5458181185880717,0.5428571428571429,0.6141732283464567,0.5428167020523708,0.5079770261646458,0.7756410256410255,0.5078014184397163,0.43915343915343924,0.21052631578947367,0.4392156862745099,0.6666666666666666
0.18,0.22784810126582275,1.0,0.0,1.0,0.8823529411764706,0.3488028377180018,0.6048387096774193,0.34880890279951315,0.5329323308270677,0.4488188976377953,0.5329087048832272,0.2894065092533503,0.6538461538461537,0.28936170212765955,0.5820105820105821,0.2631578947368421,0.5823529411764707,0.6666666666666666
0.8,0.4556962025316455,0.5,0.0,1.0,0.9019607843137255,0.6059710316287319,0.6774193548387097,0.6059815684228829,0.6090225563909775,0.37007874015748027,0.6089879688605803,0.3605615826419911,0.5576923076923077,0.36099290780141846,0.4761904761904762,0.15789473684210525,0.4764705882352942,0.6666666666666666
0.88,0.20253164556962022,0.5,0.0,0.0,0.0,0.7502216967188886,0.4112903225806452,0.7501304121022432,0.5311278195488723,0.6299212598425197,0.5311394196744516,0.49170389278876836,0.5512820512820513,0.49219858156028373,0.7407407407407408,0.10526315789473684,0.7411764705882353,0.3333333333333333
0.84,0.06751054852320675,1.0,0.0,1.0,0.6078431372549019,0.41560744900975466,0.6129032258064515,0.4155798991479743,0.4652631578947369,0.17322834645669294,0.4653220099079972,0.5532865347798341,0.5769230769230769,0.553191489361702,0.5291005291005292,0.05263157894736842,0.5294117647058825,1.0
0.9,0.5443037974683544,0.0,0.0,0.0,0.0,0.5873485072420928,0.6451612903225805,0.5872022256998783,0.6012030075187971,0.6535433070866141,0.6012031139419675,0.5424377791959157,0.43589743589743585,0.5425531914893617,0.33333333333333337,0.47368421052631576,0.33333333333333337,0.3333333333333333
0.06,0.5738396624472574,0.5,0.0,0.0,0.0,0.380135973987585,0.41935483870967744,0.38010780733785426,0.3488721804511278,0.4960629921259842,0.3489030431705591,0.6502871729419272,0.4038461538461538,0.650354609929078,0.4232804232804233,0.3684210526315789,0.423529411764706,0.3333333333333333
0.0,0.2151898734177215,0.5,0.0,1.0,0.47058823529411764,0.46822347029263967,0.2580645161290322,0.46809250565119115,0.5118796992481204,0.33858267716535434,0.5120311394196745,0.34492661135928526,0.7179487179487178,0.34468085106382984,0.21693121693121692,0.2631578947368421,0.21764705882352947,0.3333333333333333
0.24,0.49367088607594933,0.5,0.0,0.0,0.0,0.36535619272834763,0.653225806451613,0.3653277690836376,0.5203007518796993,0.5196850393700787,0.5205237084217976,0.5657306955966815,0.49999999999999994,0.5659574468085106,0.597883597883598,0.21052631578947367,0.5980392156862746,0.16666666666666666
0.92,0.5485232067510548,0.5,0.0,1.0,0.6666666666666666,0.4259532958912208,0.7661290322580645,0.42583898452443053,0.11969924812030076,0.4566929133858268,0.1199575371549894,0.6726228462029354,0.6923076923076923,0.6730496453900708,0.7089947089947091,0.5263157894736842,0.7098039215686276,0.16666666666666666
0.2,0.5232067510548524,0.5,0.0,1.0,0.7647058823529411,0.6609518179130949,0.5483870967741935,0.6609285341679707,0.7759398496240602,0.5748031496062993,0.7760084925690021,0.39725590299936187,0.608974358974359,0.3971631205673758,0.4814814814814815,0.21052631578947367,0.48235294117647065,0.3333333333333333
0.06,0.4725738396624472,1.0,0.0,0.0,0.0,0.2033697901271061,0.6209677419354838,0.20326899669622675,0.569624060150376,0.6850393700787403,0.5697098372257609,0.5896617740906189,0.6474358974358974,0.5900709219858156,0.47089947089947093,0.15789473684210525,0.4705882352941177,0.0
0.12,0.890295358649789,0.5,0.0,0.0,0.0,0.33550103458468816,0.4596774193548387,0.3354199269692228,0.34015037593984965,0.33858267716535434,0.34041047416843595,0.8037651563497128,0.5769230769230769,0.8042553191489361,0.40211640211640215,0.15789473684210525,0.4019607843137255,0.16666666666666666
0.3,0.4135021097046413,0.5,1.0,0.0,0.0,0.5459651197162282,0.7096774193548387,0.5458181185880717,0.37533834586466164,0.43307086614173235,0.3754423213021939,0.48883216336949586,0.5576923076923077,0.48865248226950353,0.5238095238095238,0.3157894736842105,0.5235294117647059,0.6666666666666666
0.58,0.3586497890295358,1.0,0.0,1.0,0.5686274509803921,0.42772686964232925,0.6370967741935483,0.42757781255433835,0.4965413533834587,0.7795275590551181,0.4968152866242038,0.560944479897894,0.6217948717948718,0.5609929078014183,0.4444444444444445,0.2631578947368421,0.44509803921568636,0.5
0.96,0.4683544303797468,0.0,0.0,0.0,0.0,0.45906000591191254,0.3951612903225807,0.4590505998956703,0.6517293233082708,0.3464566929133858,0.6518046709129512,0.33248245054243775,0.6153846153846154,0.3326241134751773,0.6296296296296297,0.21052631578947367,0.6294117647058824,0.0
0.62,0.0,0.5,0.0,1.0,0.5882352941176471,0.5042861365651788,0.45161290322580644,0.5042601286732742,0.6057142857142858,0.5748031496062993,0.6058032554847842,0.629865985960434,0.6282051282051282,0.6297872340425531,0.4444444444444445,0.10526315789473684,0.44509803921568636,0.0
0.66,0.10970464135021096,1.0,0.0,0.0,0.0,0.4880283771800177,0.6612903225806452,0.48791514519214046,0.7987969924812032,0.43307086614173235,0.7990092002830856,0.45309508615188254,0.6025641025641026,0.45319148936170206,0.40211640211640215,0.15789473684210525,0.4019607843137255,0.5
0.84,0.26160337552742613,0.5,0.0,0.0,0.0,0.44930535028081586,0.2903225806451613,0.44931316292818635,0.35097744360902255,0.6377952755905512,0.3510261854210899,0.6439055520102105,0.5448717948717949,0.6439716312056737,0.5925925925925926,0.10526315789473684,0.5921568627450982,0.0
0.88,0.1940928270042194,0.0,0.0,1.0,0.7254901960784313,0.2964824120603015,0.8951612903225807,0.2964701790992871,0.6396992481203009,0.47244094488188976,0.6397735314932768,0.4077855775366943,0.641025641025641,0.4078014184397162,0.6984126984126984,0.3157894736842105,0.6980392156862746,0.3333333333333333
0.28,0.3713080168776371,0.5,1.0,1.0,0.37254901960784315,0.295891220809932,0.6048387096774193,0.29577464788732394,0.693233082706767,0.7480314960629921,0.6932059447983014,0.2316528398213146,0.6666666666666667,0.2319148936170212,0.5873015873015873,0.10526315789473684,0.5882352941176472,0.0
0.96,0.5274261603375527,0.5,1.0,1.0,0.6666666666666666,0.6869642329293527,0.6370967741935483,0.6868370718135977,0.5666165413533835,0.5354330708661417,0.5668789808917198,0.5102105934907467,0.7948717948717949,0.5106382978723404,0.5132275132275133,0.3157894736842105,0.5137254901960785,0.6666666666666666
0.42,0.4261603375527426,1.0,0.0,0.0,0.0,0.541531185338457,0.6209677419354838,0.5414710485133021,0.5350375939849624,0.3937007874015748,0.535031847133758,0.47925973197192084,0.391025641025641,0.4794326241134752,0.43915343915343924,0.15789473684210525,0.4392156862745099,0.16666666666666666
0.8200000000000001,0.4725738396624472,0.5,1.0,0.0,0.0,0.5669524091043453,0.34677419354838707,0.5668579377499565,0.4739849624060151,0.6141732283464567,0.4741684359518755,0.28238672622846206,0.5448717948717949,0.28226950354609925,0.48677248677248675,0.3684210526315789,0.4862745098039216,0.16666666666666666
0.3,0.42194092827004215,0.5,0.0,1.0,0.6470588235294118,0.6124741353827963,0.7903225806451613,0.6124152321335421,0.4679699248120301,0.4488188976377953,0.4681528662420382,0.42629227823867266,0.6474358974358974,0.42624113475177305,0.5026455026455027,0.10526315789473684,0.503921568627451,0.3333333333333333
0.12,0.4430379746835443,1.0,0.0,1.0,0.6470588235294118,0.20425657700266037,0.653225806451613,0.20413841071118063,0.6147368421052632,0.37795275590551186,0.6150035385704176,0.3190810465858328,0.6474358974358974,0.31914893617021267,0.5238095238095238,0.21052631578947367,0.5235294117647059,0.16666666666666666
0.02,0.2869198312236287,0.5,0.0,0.0,0.0,0.5051729234407331,0.3709677419354838,0.5051295426882281,0.6207518796992482,0.4960629921259842,0.6210191082802548,0.5650925335035099,0.5256410256410255,0.5652482269503546,0.4761904761904762,0.2631578947368421,0.4764705882352942,0.5
0.1,0.3459915611814346,1.0,0.0,0.0,0.0,0.354419154596512,0.653225806451613,0.3543731524952182,0.2718796992481203,0.5039370078740157,0.27211606510969566,0.46841097638800255,0.4615384615384615,0.4687943262411347,0.45502645502645506,0.10526315789473684,0.4549019607843138,0.16666666666666666
0.16,0.27848101265822783,0.5,1.0,1.0,0.6862745098039216,0.4983742240614839,0.16129032258064513,0.4983481133715875,0.5554887218045114,0.6220472440944882,0.5555555555555556,0.5277600510529675,0.6025641025641026,0.5276595744680851,0.8941798941798942,0.21052631578947367,0.8941176470588236,0.0
0.7000000000000001,0.3122362869198312,1.0,0.0,1.0,0.5294117647058824,0.31037540644398465,0.5080645161290323,0.31038080333854984,0.5281203007518798,0.7086614173228347,0.5283085633404104,0.4578813018506701,0.6538461538461537,0.4581560283687943,0.22222222222222224,0.3684210526315789,0.2215686274509804,0.5
0.7000000000000001,0.3122362869198312,0.5,0.0,0.0,0.0,0.40821755838013596,0.48387096774193544,0.4081029386193706,0.8129323308270677,0.3622047244094488,0.8131634819532908,0.3439693682195277,0.5897435897435896,0.34397163120567376,0.4285714285714286,0.2631578947368421,0.4294117647058824,0.0
0.96,0.32489451476793246,0.0,0.0,0.0,0.0,0.2202187407626367,0.5080645161290323,0.2201356285863328,0.4884210526315789,0.2125984251968504,0.48867657466383585,0.494256541161455,0.6923076923076923,0.49432624113475176,0.5820105820105821,0.2631578947368421,0.5823529411764707,0.0
0.2,0.7932489451476793,0.0,0.0,0.0,0.0,0.6352349985220219,0.36290322580645157,0.6351938793253347,0.4354887218045113,0.3464566929133858,0.4355980184005662,0.49521378430121243,0.6923076923076923,0.49503546099290774,0.33333333333333337,0.21052631578947367,0.33333333333333337,0.3333333333333333
0.52,0.5274261603375527,0.5,0.0,1.0,0.5882352941176471,0.4164942358853089,0.4112903225806452,0.41644931316292816,0.36150375939849627,0.47244094488188976,0.3616418966737438,0.328334396936822,0.5448717948717949,0.3283687943262411,0.6772486772486773,0.21052631578947367,0.6784313725490196,0.6666666666666666
0.6,0.20675105485232065,0.0,0.0,0.0,0.0,0.4203369790127106,0.5080645161290323,0.42027473482872546,0.8024060150375941,0.5590551181102363,0.8025477707006369,0.5082961072112316,0.5320512820512819,0.5085106382978724,0.5873015873015873,0.15789473684210525,0.5882352941176472,0.0
0.98,0.2362869198312236,0.5,1.0,1.0,0.3333333333333333,0.6621342004138339,0.4435483870967742,0.6621457137889062,0.39669172932330826,0.4488188976377953,0.39667374380750176,0.5928525845564773,0.6730769230769231,0.5929078014184397,0.6455026455026455,0.15789473684210525,0.6450980392156863,0.3333333333333333
0.4,0.6835443037974683,0.0,0.0,0.0,0.0,0.622228791013893,0.653225806451613,0.6221526691010257,0.5888721804511279,0.48031496062992124,0.5891719745222931,0.43841735800893433,0.7243589743589742,0.4382978723404255,0.4656084656084657,0.2631578947368421,0.46666666666666673,0.16666666666666666
0.6,0.729957805907173,0.0,0.0,0.0,0.0,0.3751108483594443,0.4596774193548387,0.37506520605112154,0.33744360902255643,0.5590551181102363,0.3375796178343949,0.5561582641991065,0.608974358974359,0.5560283687943263,0.5291005291005292,0.2631578947368421,0.5294117647058825,0.3333333333333333
0.88,0.28270042194092826,0.5,0.0,0.0,0.0,0.595329589122081,0.5887096774193548,0.5952008346374544,0.689624060150376,0.4960629921259842,0.6896673743807502,0.5835992342054882,0.5448717948717949,0.5836879432624112,0.4444444444444445,0.15789473684210525,0.44509803921568636,0.16666666666666666
0.08,0.3881856540084388,1.0,0.0,1.0,0.37254901960784315,0.3674253621046409,0.596774193548387,0.36741436271952704,0.4460150375939849,0.5354330708661417,0.44621372965322015,0.06445437141033822,0.5320512820512819,0.06453900709219859,0.6613756613756614,0.15789473684210525,0.6627450980392158,0.3333333333333333
0.72,0.6497890295358649,0.5,0.0,1.0,0.45098039215686275,0.6840082766775052,0.5887096774193548,0.6838810641627544,0.3061654135338346,0.5433070866141732,0.3064401981599434,0.5194639438417358,0.7115384615384615,0.5198581560283687,0.7089947089947091,0.5789473684210527,0.7098039215686276,0.3333333333333333
0.74,0.569620253164557,1.0,0.0,0.0,0.0,0.7298255985811409,0.48387096774193544,0.7297861241523214,0.4255639097744361,0.6929133858267718,0.4256900212314225,0.774728781110402,0.4230769230769231,0.775177304964539,0.5661375661375662,0.3157894736842105,0.5666666666666668,0.16666666666666666
0.42,0.49367088607594933,0.0,1.0,1.0,0.4117647058823529,0.42565770026603605,0.6693548387096775,0.42566510172143973,0.5353383458646617,0.6929133858267718,0.5353857041755131,0.3439693682195277,0.44230769230769224,0.34397163120567376,0.5873015873015873,0.15789473684210525,0.5882352941176472,0.6666666666666666
0.22,0.4894514767932489,0.0,0.0,0.0,0.0,0.26544487141590306,0.4919354838709677,0.2653451573639367,0.312781954887218,0.5275590551181102,0.31280962491153574,0.4747925973197191,0.5192307692307692,0.475177304964539,0.8306878306878307,0.5263157894736842,0.831372549019608,0.5
0.52,0.1983122362869198,0.5,0.0,1.0,0.7058823529411764,0.645580845403488,0.4274193548387097,0.645452964701791,0.41022556390977444,0.6614173228346456,0.41047416843595186,0.6991065730695596,0.4807692307692308,0.699290780141844,0.40211640211640215,0.21052631578947367,0.4019607843137255,0.5
0.7000000000000001,0.4472573839662447,1.0,0.0,1.0,0.7450980392156863,0.6115873485072422,0.4274193548387097,0.611545818118588,0.4490225563909775,0.28346456692913385,0.44904458598726116,0.16975111678366303,0.5064102564102564,0.16950354609929072,0.5820105820105821,0.05263157894736842,0.5823529411764707,0.3333333333333333
0.48,0.23206751054852318,0.5,0.0,0.0,0.0,0.3686077446053798,0.5806451612903225,0.3684576595374717,0.40511278195488726,0.6456692913385826,0.4051663128096249,0.4192724952137843,0.3846153846153846,0.41914893617021265,0.7566137566137567,0.21052631578947367,0.7568627450980393,0.16666666666666666
0.86,0.6666666666666666,0.5,0.0,0.0,0.0,0.22228791013892996,0.5161290322580645,0.2222222222222222,0.7428571428571429,0.47244094488188976,0.7430997876857749,0.38194001276324185,0.5192307692307692,0.38226950354609923,0.5555555555555556,0.5263157894736842,0.5568627450980392,0.16666666666666666
0.8200000000000001,0.32489451476793246,0.5,0.0,1.0,0.49019607843137253,0.5465563109665977,0.2741935483870968,0.5465136498000347,0.7954887218045114,0.5984251968503937,0.7954706298655343,0.5130823229100191,0.391025641025641,0.5134751773049645,0.6984126984126984,0.10526315789473684,0.6980392156862746,0.0
0.4,0.3122362869198312,0.5,0.0,1.0,0.7647058823529411,0.5489210759680756,0.5483870967741935,0.548774126238915,0.7494736842105263,0.7480314960629921,0.7494692144373672,0.25111678366305035,0.391025641025641,0.25106382978723396,0.597883597883598,0.3684210526315789,0.5980392156862746,0.16666666666666666
0.62,0.3459915611814346,0.5,0.0,0.0,0.0,0.49157552468223475,0.5080645161290323,0.4915666840549469,0.4111278195488722,0.37007874015748027,0.4111818825194621,0.408423739629866,0.3397435897435897,0.4085106382978724,0.45502645502645506,0.21052631578947367,0.4549019607843138,0.5
0.04,0.4135021097046413,1.0,1.0,0.0,0.0,0.6792787466745492,0.5080645161290323,0.6791862284820032,0.9615037593984963,0.5118110236220472,0.9617834394904459,0.35800893426930436,0.5192307692307692,0.35815602836879434,0.597883597883598,0.15789473684210525,0.5980392156862746,0.0
0.78,0.3459915611814346,0.5,0.0,1.0,0.39215686274509803,0.2438663907774165,0.40322580645161293,0.24378368979307946,0.4111278195488722,0.43307086614173235,0.4111818825194621,0.47766432673899173,0.42948717948717946,0.47801418439716303,0.5925925925925926,0.10526315789473684,0.5921568627450982,0.0
0.64,0.5907172995780591,0.5,0.0,0.0,0.0,0.43629914277268694,0.3870967741935483,0.4362719527038776,0.6781954887218046,0.6535433070866141,0.6783439490445861,0.6991065730695596,0.608974358974359,0.699290780141844,0.3703703703703704,0.05263157894736842,0.37058823529411766,0.3333333333333333
0.52,0.7721518987341772,0.5,0.0,0.0,0.0,0.6618386047886492,0.2741935483870968,0.6617979481829246,0.7702255639097746,0.6535433070866141,0.7703467799009202,0.45022335673261005,0.5256410256410255,0.45035460992907805,0.7301587301587302,0.21052631578947367,0.7313725490196079,0.16666666666666666
0.8,0.5780590717299579,1.0,0.0,1.0,0.4117647058823529,0.02069169376293231,0.8870967741935485,0.02069205355590332,0.32992481203007523,0.5669291338582678,0.3301486199575372,0.41097638800255265,0.6346153846153846,0.4113475177304964,0.417989417989418,0.05263157894736842,0.4176470588235294,0.0
0.56,0.35021097046413496,1.0,0.0,0.0,0.0,0.6337570203960982,0.846774193548387,0.6336289340984176,0.5124812030075189,0.6692913385826771,0.5127388535031847,0.2530312699425653,0.6987179487179487,0.2531914893617021,0.6984126984126984,0.2631578947368421,0.6980392156862746,0.3333333333333333
0.48,0.2995780590717299,0.5,0.0,0.0,0.0,0.4534436890334023,0.6048387096774193,0.4533124673969744,0.615639097744361,0.47244094488188976,0.6157112526539279,0.5079770261646458,0.6923076923076923,0.5078014184397163,0.634920634920635,0.2631578947368421,0.6352941176470589,0.3333333333333333
0.46,0.270042194092827,1.0,0.0,1.0,0.5686274509803921,0.430387230268992,0.5241935483870968,0.4303599374021909,0.8751879699248121,0.3464566929133858,0.8754423213021939,0.50765794511806,0.5384615384615385,0.5078014184397163,0.47089947089947093,0.3157894736842105,0.4705882352941177,0.16666666666666666
0.84,0.4135021097046413,0.0,0.0,0.0,0.0,0.12503694945314808,0.4274193548387097,0.12502173535037386,0.4264661654135338,0.5196850393700787,0.4267515923566879,0.4601148691767709,0.7243589743589742,0.46028368794326235,0.39682539682539686,0.15789473684210525,0.39803921568627454,0.16666666666666666
0.88,0.46413502109704635,1.0,0.0,0.0,0.0,0.5285249778303281,0.33064516129032256,0.5284298382889934,0.3227067669172932,0.4488188976377953,0.3227176220806794,0.6225271218889598,0.608974358974359,0.6226950354609929,0.33862433862433866,0.15789473684210525,0.3392156862745098,0.3333333333333333
0.18,0.4430379746835443,0.5,0.0,1.0,0.6078431372549019,0.5465563109665977,0.6935483870967742,0.5465136498000347,0.27729323308270676,0.5748031496062993,0.2774239207360227,0.20644543714103378,0.5705128205128205,0.20638297872340425,0.6507936507936509,0.21052631578947367,0.6509803921568628,0.5
0.34,0.36708860759493667,0.5,0.0,0.0,0.0,0.40112326337570203,0.34677419354838707,0.40097374369674843,0.8345864661654135,0.23622047244094485,0.8347487615003538,0.5887045309508615,0.42948717948717946,0.5886524822695035,0.33862433862433866,0.21052631578947367,0.3392156862745098,0.3333333333333333
0.5,0.06751054852320675,0.0,0.0,1.0,0.6862745098039216,0.5498078628436299,0.6774193548387097,0.5498174230568598,0.7200000000000002,0.29133858267716534,0.7200990799716914,0.5073388640714741,0.7564102564102564,0.5078014184397163,0.4285714285714286,0.5263157894736842,0.4294117647058824,0.16666666666666666
0.92,0.26582278481012656,0.0,0.0,0.0,0.0,0.3931421814957139,0.6209677419354838,0.3931490175621631,0.5930827067669174,0.5748031496062993,0.5930644019815995,0.7099553286534779,0.5064102564102564,0.7099290780141844,0.47089947089947093,0.42105263157894735,0.4705882352941177,0.16666666666666666
0.2,0.4472573839662447,1.0,0.0,0.0,0.0,0.53798403783624,0.46774193548387094,0.5379933924534863,0.46646616541353386,0.7401574803149606,0.46673743807501766,0.40650925335035104,0.6025641025641026,0.40638297872340423,0.671957671957672,0.05263157894736842,0.6725490196078433,0.3333333333333333
0.12,0.3755274261603375,0.5,0.0,0.0,0.0,0.07478569317174105,0.33064516129032256,0.07476960528603721,0.37323308270676697,0.5354330708661417,0.3733191790516631,0.3959795788130185,0.6346153846153846,0.3964539007092198,0.7513227513227514,0.2631578947368421,0.7509803921568629,0.5
1.0,0.3755274261603375,0.0,0.0,1.0,0.7647058823529411,0.24327519952704701,0.40322580645161293,0.24326204138410712,0.5651127819548872,0.42519685039370075,0.5651096956829441,0.467453733248245,0.3397435897435897,0.46737588652482276,0.6031746031746033,0.2631578947368421,0.603921568627451,0.16666666666666666
0.26,0.47679324894514763,0.5,0.0,0.0,0.0,0.5604493053502808,0.4919354838709677,0.5604242740392975,0.4947368421052631,0.5118110236220472,0.49469214437367304,0.7686662412252712,0.6923076923076923,0.7687943262411348,0.7037037037037038,0.2631578947368421,0.703921568627451,0.3333333333333333
0.74,0.5864978902953587,0.5,0.0,0.0,0.0,0.31865208394915756,0.5564516129032258,0.31855329507911667,0.6291729323308272,0.37007874015748027,0.6291578202406228,0.5280791320995533,0.3974358974358974,0.5283687943262411,0.40740740740740744,0.15789473684210525,0.407843137254902,0.6666666666666666
